Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,stage,tissue,create_date,version
SRR2967756,RNA-Seq,200,205359200,PRJNA304502,SAMN04304346,154756604,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457202,GSM1957737,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957737,fetal human cortex 1,SRP066834,12 weeks post-conception,Fetal neocortex,2015-12-01T09:22:00Z,1
SRR2967757,RNA-Seq,200,219004000,PRJNA304502,SAMN04304347,165850241,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457203,GSM1957738,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957738,fetal human cortex 1,SRP066834,12 weeks post-conception,Fetal neocortex,2015-12-01T09:21:00Z,1
SRR2967758,RNA-Seq,200,246437400,PRJNA304502,SAMN04304348,187680291,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457204,GSM1957739,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957739,fetal human cortex 1,SRP066834,12 weeks post-conception,Fetal neocortex,2015-12-01T09:21:00Z,1
SRR2967759,RNA-Seq,200,285961200,PRJNA304502,SAMN04304357,213134654,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457205,GSM1957740,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957740,fetal human cortex 1,SRP066834,12 weeks post-conception,Fetal neocortex,2015-12-01T09:21:00Z,1
SRR2967760,RNA-Seq,200,353839600,PRJNA304502,SAMN04304349,263986687,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457206,GSM1957741,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957741,fetal human cortex 1,SRP066834,12 weeks post-conception,Fetal neocortex,2015-12-01T09:21:00Z,1
SRR2967761,RNA-Seq,200,323074400,PRJNA304502,SAMN04304350,240796471,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457207,GSM1957742,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957742,fetal human cortex 1,SRP066834,12 weeks post-conception,Fetal neocortex,2015-12-01T09:21:00Z,1
SRR2967762,RNA-Seq,200,217466600,PRJNA304502,SAMN04304351,161304182,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457208,GSM1957743,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957743,fetal human cortex 1,SRP066834,12 weeks post-conception,Fetal neocortex,2015-12-01T09:21:00Z,1
SRR2967763,RNA-Seq,200,222671400,PRJNA304502,SAMN04304352,168473535,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457209,GSM1957744,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957744,fetal human cortex 1,SRP066834,12 weeks post-conception,Fetal neocortex,2015-12-01T09:21:00Z,1
SRR2967764,RNA-Seq,200,243519400,PRJNA304502,SAMN04304353,183457695,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457210,GSM1957745,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957745,fetal human cortex 1,SRP066834,12 weeks post-conception,Fetal neocortex,2015-12-01T09:20:00Z,1
SRR2967765,RNA-Seq,200,249284800,PRJNA304502,SAMN04304354,191103968,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457211,GSM1957746,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957746,fetal human cortex 1,SRP066834,12 weeks post-conception,Fetal neocortex,2015-12-01T09:20:00Z,1
SRR2967766,RNA-Seq,200,231966200,PRJNA304502,SAMN04304355,176276782,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457212,GSM1957747,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957747,fetal human cortex 1,SRP066834,12 weeks post-conception,Fetal neocortex,2015-12-01T09:20:00Z,1
SRR2967767,RNA-Seq,200,157243400,PRJNA304502,SAMN04304356,119633759,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457213,GSM1957748,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957748,fetal human cortex 1,SRP066834,12 weeks post-conception,Fetal neocortex,2015-12-01T09:19:00Z,1
SRR2967768,RNA-Seq,200,250927800,PRJNA304502,SAMN04304358,189085679,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457214,GSM1957749,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957749,fetal human cortex 1,SRP066834,12 weeks post-conception,Fetal neocortex,2015-12-01T09:20:00Z,1
SRR2967769,RNA-Seq,200,295479200,PRJNA304502,SAMN04304359,223569526,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457215,GSM1957750,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957750,fetal human cortex 1,SRP066834,12 weeks post-conception,Fetal neocortex,2015-12-01T09:20:00Z,1
SRR2967770,RNA-Seq,200,320002400,PRJNA304502,SAMN04304360,240611532,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457216,GSM1957751,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957751,fetal human cortex 1,SRP066834,12 weeks post-conception,Fetal neocortex,2015-12-01T09:20:00Z,1
SRR2967771,RNA-Seq,200,309823800,PRJNA304502,SAMN04304361,232829179,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457217,GSM1957752,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957752,fetal human cortex 1,SRP066834,12 weeks post-conception,Fetal neocortex,2015-12-01T09:20:00Z,1
SRR2967772,RNA-Seq,192,474595584,PRJNA304502,SAMN04304362,353083302,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457218,GSM1957753,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957753,fetal human cortex 2,SRP066834,13 weeks post-conception,Fetal neocortex,2015-12-01T09:21:00Z,1
SRR2967773,RNA-Seq,192,432945216,PRJNA304502,SAMN04304363,323136585,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457219,GSM1957754,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957754,fetal human cortex 2,SRP066834,13 weeks post-conception,Fetal neocortex,2015-12-01T09:21:00Z,1
SRR2967774,RNA-Seq,192,451481664,PRJNA304502,SAMN04304364,336241473,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457220,GSM1957755,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957755,fetal human cortex 2,SRP066834,13 weeks post-conception,Fetal neocortex,2015-12-01T09:21:00Z,1
SRR2967775,RNA-Seq,192,541933440,PRJNA304502,SAMN04304365,404524472,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457221,GSM1957756,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957756,fetal human cortex 2,SRP066834,13 weeks post-conception,Fetal neocortex,2015-12-01T09:22:00Z,1
SRR2967776,RNA-Seq,192,548080128,PRJNA304502,SAMN04304366,409259284,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457222,GSM1957757,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957757,fetal human cortex 2,SRP066834,13 weeks post-conception,Fetal neocortex,2015-12-01T09:22:00Z,1
SRR2967777,RNA-Seq,192,490918080,PRJNA304502,SAMN04304367,364679369,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457223,GSM1957758,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957758,fetal human cortex 2,SRP066834,13 weeks post-conception,Fetal neocortex,2015-12-01T09:22:00Z,1
SRR2967778,RNA-Seq,192,499235904,PRJNA304502,SAMN04304368,372229652,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457224,GSM1957759,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957759,fetal human cortex 2,SRP066834,13 weeks post-conception,Fetal neocortex,2015-12-01T09:22:00Z,1
SRR2967779,RNA-Seq,192,586788096,PRJNA304502,SAMN04304369,435211145,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457225,GSM1957760,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957760,fetal human cortex 2,SRP066834,13 weeks post-conception,Fetal neocortex,2015-12-01T09:23:00Z,1
SRR2967780,RNA-Seq,192,571455168,PRJNA304502,SAMN04304370,423937503,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457226,GSM1957761,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957761,fetal human cortex 2,SRP066834,13 weeks post-conception,Fetal neocortex,2015-12-01T09:24:00Z,1
SRR2967781,RNA-Seq,192,434439168,PRJNA304502,SAMN04304371,323067729,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1457227,GSM1957762,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957762,fetal human cortex 2,SRP066834,13 weeks post-conception,Fetal neocortex,2015-12-01T09:22:00Z,1
